,vidid,title,tmblink,views,channelName,avgViews/Video
1304,JdTsrqaXntk,LOCKDOWN LOWDOWN: Getting a good result out of nitrogen management,https://i.ytimg.com/vi/JdTsrqaXntk/hqdefault.jpg,278,Mallee Sustainable Farming,685.6433566433567
1305,T_Luvty7I84,T2 - Alternative chisel tine technology 1,https://i.ytimg.com/vi/T_Luvty7I84/hqdefault.jpg,237,Mallee Sustainable Farming,685.6433566433567
1306,xLK2cPonC4U,Introduction To MSF,https://i.ytimg.com/vi/xLK2cPonC4U/hqdefault.jpg,181,Mallee Sustainable Farming,685.6433566433567
1307,6BTidYXAApU,Comparing Break Crop Performance in the SA Mallee,https://i.ytimg.com/vi/6BTidYXAApU/hqdefault.jpg,146,Mallee Sustainable Farming,685.6433566433567
1308,nc1-6E4VmmQ,Managing erosion in successive drought years in Western NSW - Peter Baird & Ben Pollard.,https://i.ytimg.com/vi/nc1-6E4VmmQ/hqdefault.jpg,127,Mallee Sustainable Farming,685.6433566433567
1309,jrPGVaAEbVE,MSF's 2020 Highlights,https://i.ytimg.com/vi/jrPGVaAEbVE/hqdefault.jpg,105,Mallee Sustainable Farming,685.6433566433567
1310,VNd8T4F2tz4,"RIVERLAND MALLEE MESONET NETWORK | Explainer Video with Meteorologist, Warwick Grace",https://i.ytimg.com/vi/VNd8T4F2tz4/hqdefault.jpg,93,Mallee Sustainable Farming,685.6433566433567
1311,BHdNczj5SkE,National Ag Day 2020,https://i.ytimg.com/vi/BHdNczj5SkE/hqdefault.jpg,83,Mallee Sustainable Farming,685.6433566433567
1312,NkM_4MmJJM4,Bringing a severe seep back into production,https://i.ytimg.com/vi/NkM_4MmJJM4/hqdefault.jpg,70,Mallee Sustainable Farming,685.6433566433567
1313,LbJNcV_xflI,Ouyen DAFF Carbon Trial Time Lapse,https://i.ytimg.com/vi/LbJNcV_xflI/hqdefault.jpg,64,Mallee Sustainable Farming,685.6433566433567
1314,fgLWaEayNY8,"Dune Seepage Research Trials - Speed, Victoria",https://i.ytimg.com/vi/fgLWaEayNY8/hqdefault.jpg,54,Mallee Sustainable Farming,685.6433566433567
1315,JeojNk0AK3U,Sophie Hemley from LLS NSW talks Animal Health issues from the wet and grazing stubbles.,https://i.ytimg.com/vi/JeojNk0AK3U/hqdefault.jpg,43,Mallee Sustainable Farming,685.6433566433567
1316,vPJwn_Kdf38,How to identify dry saline land,https://i.ytimg.com/vi/vPJwn_Kdf38/hqdefault.jpg,35,Mallee Sustainable Farming,685.6433566433567
1317,x9nyInVYIwQ,Murdoch Pulse Lockdown Lowdown,https://i.ytimg.com/vi/x9nyInVYIwQ/hqdefault.jpg,28,Mallee Sustainable Farming,685.6433566433567
1318,UPLlHKACt_0,Chris McDonough Livestreams during Alawoona saline land event,https://i.ytimg.com/vi/UPLlHKACt_0/hqdefault.jpg,15,Mallee Sustainable Farming,685.6433566433567
1319,8yJAEgN_PAU,Kerribee Core Site 2011,https://i.ytimg.com/vi/8yJAEgN_PAU/hqdefault.jpg,7,Mallee Sustainable Farming,685.6433566433567
1320,db5hzG0dlfc,Fairbanks Seeds Lettuce Iceberg - Ice Wave,https://i.ytimg.com/vi/db5hzG0dlfc/hqdefault.jpg,11131,Fairbanks Seeds,551.7127659574468
1321,aNjoOja4QhE,Fairbanks Seeds - Baby Leaf chard Indie,https://i.ytimg.com/vi/aNjoOja4QhE/hqdefault.jpg,3671,Fairbanks Seeds,551.7127659574468
1322,gak0GI2vCjs,Fairbanks Seeds - Baby Leaf Lettuce Mesclita,https://i.ytimg.com/vi/gak0GI2vCjs/hqdefault.jpg,829,Fairbanks Seeds,551.7127659574468
1323,1xsQWZzLGDQ,"Fairbanks Seeds - Kilakin F1, Hybrid Chinese Cabbage",https://i.ytimg.com/vi/1xsQWZzLGDQ/hqdefault.jpg,411,Fairbanks Seeds,551.7127659574468
1324,PLNP1n8YXVo,Fairbanks Seeds - Prodigio Multileaf Lettuce,https://i.ytimg.com/vi/PLNP1n8YXVo/hqdefault.jpg,273,Fairbanks Seeds,551.7127659574468
1325,yfnSqhlhjao,Fairbanks Seeds - El Furio F1 Spinach,https://i.ytimg.com/vi/yfnSqhlhjao/hqdefault.jpg,217,Fairbanks Seeds,551.7127659574468
1326,g-y1xNT4Ukc,"Fairbanks Seeds - McLaren Broccoli, Clubroot resistance variety",https://i.ytimg.com/vi/g-y1xNT4Ukc/hqdefault.jpg,188,Fairbanks Seeds,551.7127659574468
1327,GYsfiEDmp-M,Fairbanks Seeds - Spinach Pungi F1,https://i.ytimg.com/vi/GYsfiEDmp-M/hqdefault.jpg,172,Fairbanks Seeds,551.7127659574468
1328,YybkSQiLSPw,Fairbanks Seeds - Bunching Kale Review,https://i.ytimg.com/vi/YybkSQiLSPw/hqdefault.jpg,138,Fairbanks Seeds,551.7127659574468
1329,CikfG46XoEY,Fairbanks Seeds - Baby Leaf hybrid chard Locky F1,https://i.ytimg.com/vi/CikfG46XoEY/hqdefault.jpg,128,Fairbanks Seeds,551.7127659574468
1330,ndS_XFEzDgE,Fairbanks Seeds - Pungi F1 Spinach,https://i.ytimg.com/vi/ndS_XFEzDgE/hqdefault.jpg,95,Fairbanks Seeds,551.7127659574468
1331,_nUbjG90rgc,Fairbanks Radish Crop Focus,https://i.ytimg.com/vi/_nUbjG90rgc/hqdefault.jpg,86,Fairbanks Seeds,551.7127659574468
1332,V1tlHLeaO0U,Fairbanks Seeds - Hybrid Radish Red Planet F1,https://i.ytimg.com/vi/V1tlHLeaO0U/hqdefault.jpg,69,Fairbanks Seeds,551.7127659574468
1333,_xQI1L5Wqhk,Kremlin F1 - Baby Leaf Kale,https://i.ytimg.com/vi/_xQI1L5Wqhk/hqdefault.jpg,53,Fairbanks Seeds,551.7127659574468
1334,cWD_fpJVxdQ,Fairbanks Seeds - El Olah F1 (Previously known as El Halo F1) and El Madison F1,https://i.ytimg.com/vi/cWD_fpJVxdQ/hqdefault.jpg,49,Fairbanks Seeds,551.7127659574468
1335,zIlBPZa2Tno,Fairbanks Seeds - Future Rocket,https://i.ytimg.com/vi/zIlBPZa2Tno/hqdefault.jpg,46,Fairbanks Seeds,551.7127659574468
1336,Z6C4txrAd_o,Fairbanks Seeds - VicVIC 2023 Field Day - Early Look.,https://i.ytimg.com/vi/Z6C4txrAd_o/hqdefault.jpg,38,Fairbanks Seeds,551.7127659574468
1337,a_svO_tMbwk,Fairbanks Seeds - Tarwin Rocket,https://i.ytimg.com/vi/a_svO_tMbwk/hqdefault.jpg,32,Fairbanks Seeds,551.7127659574468
1338,QIV-33oJRGE,"Fairbanks Seeds - Iceberg Lettuce, Ice Hielo",https://i.ytimg.com/vi/QIV-33oJRGE/hqdefault.jpg,20,Fairbanks Seeds,551.7127659574468
1339,cetS2gqvZ_w,Fairbanks Seeds - El Majestic F1 Spinach,https://i.ytimg.com/vi/cetS2gqvZ_w/hqdefault.jpg,11,Fairbanks Seeds,551.7127659574468
1340,ZSNj9KRO1iE,What Is DogeCoin,https://i.ytimg.com/vi/ZSNj9KRO1iE/hqdefault.jpg,2925,JmoneyCrypto,131.43373493975903
1341,0wY4vctIzC8,The Basics of the Bitconnect Ponzi Scheme #shorts #short #shortsvideo,https://i.ytimg.com/vi/0wY4vctIzC8/hqdefault.jpg,455,JmoneyCrypto,131.43373493975903
1342,vMzuBJ8OpBM,Andrew Tate's Shocking Cryptocurrency Advice: Buy NOW?! 😱,https://i.ytimg.com/vi/vMzuBJ8OpBM/hqdefault.jpg,274,JmoneyCrypto,131.43373493975903
1343,oaXWzr831cs,Brian Armstrong's Selling Activity in Coinbase: #shortsvideo,https://i.ytimg.com/vi/oaXWzr831cs/hqdefault.jpg,190,JmoneyCrypto,131.43373493975903
1344,ClSeuH9SBrM,What Is Shiba Inu  #shorts,https://i.ytimg.com/vi/ClSeuH9SBrM/hqdefault.jpg,139,JmoneyCrypto,131.43373493975903
1345,2-NkbiXgIYM,This Man Changed History with His *Surprising* Bitcoin Purchase! #shorts #short #shortsvideo,https://i.ytimg.com/vi/2-NkbiXgIYM/hqdefault.jpg,112,JmoneyCrypto,131.43373493975903
1346,ycyODn0uwzk,SEC Taking on Coinbase: What you Need to Know! 😱,https://i.ytimg.com/vi/ycyODn0uwzk/hqdefault.jpg,63,JmoneyCrypto,131.43373493975903
1347,NgXxHS-AL5g,The First Video. My adventure into crypto investing begins.,https://i.ytimg.com/vi/NgXxHS-AL5g/hqdefault.jpg,49,JmoneyCrypto,131.43373493975903
1348,nXj2F9j0798,portfolio update #20,https://i.ytimg.com/vi/nXj2F9j0798/hqdefault.jpg,36,JmoneyCrypto,131.43373493975903
1349,yPaEuq9y_7Q,SBF JALIED!,https://i.ytimg.com/vi/yPaEuq9y_7Q/hqdefault.jpg,27,JmoneyCrypto,131.43373493975903
1350,HL5L2FuaZbU,Gary Gensler's Crypto Crackdown: Republicans Fight Back Against SEC,https://i.ytimg.com/vi/HL5L2FuaZbU/hqdefault.jpg,23,JmoneyCrypto,131.43373493975903
1351,E0EkZvamnkk,Crypto Regulation: Where Does Ron DeSantis Stand,https://i.ytimg.com/vi/E0EkZvamnkk/hqdefault.jpg,20,JmoneyCrypto,131.43373493975903
1352,YVLOKSCM2M8,Portfolio update week 5: Ledger Hacked?,https://i.ytimg.com/vi/YVLOKSCM2M8/hqdefault.jpg,18,JmoneyCrypto,131.43373493975903
1353,cvYdE8fugLc,The Bitcoin 4-Year Cycle,https://i.ytimg.com/vi/cvYdE8fugLc/hqdefault.jpg,16,JmoneyCrypto,131.43373493975903
1354,LwLclBi15aA,Week 8 Portfolio Update.,https://i.ytimg.com/vi/LwLclBi15aA/hqdefault.jpg,14,JmoneyCrypto,131.43373493975903
1355,GRAE1rfQZTU,Week 13 Portfolio Update,https://i.ytimg.com/vi/GRAE1rfQZTU/hqdefault.jpg,12,JmoneyCrypto,131.43373493975903
1356,DMVm3_ihggg,What is Ethereum? (ETH),https://i.ytimg.com/vi/DMVm3_ihggg/hqdefault.jpg,9,JmoneyCrypto,131.43373493975903
1357,ephj7bqwQww,This Man Changed History with His *Surprising* Bitcoin Purchase!,https://i.ytimg.com/vi/ephj7bqwQww/hqdefault.jpg,7,JmoneyCrypto,131.43373493975903
1358,cXsDZrT6Dtg,What is What Leverage Trading,https://i.ytimg.com/vi/cXsDZrT6Dtg/hqdefault.jpg,5,JmoneyCrypto,131.43373493975903
1359,rTHcj0mSJGI,Tether vs USDC: Which Stablecoin Is Right for You,https://i.ytimg.com/vi/rTHcj0mSJGI/hqdefault.jpg,2,JmoneyCrypto,131.43373493975903
1360,6Py4w7bF7Rw,IMAX 101: Dome Theatre,https://i.ytimg.com/vi/6Py4w7bF7Rw/hqdefault.jpg,68784,Sci-Port Discovery Center,1193.8086956521738
1361,ByWkXstV1Sw,Starry Night Presents: Constellation Stories for Crater and Hydra (Appropriate for ages 4-8 yrs.),https://i.ytimg.com/vi/ByWkXstV1Sw/hqdefault.jpg,796,Sci-Port Discovery Center,1193.8086956521738
1362,SuBd5mV4NEg,Planetarium Program: Our Swinging Pendulum,https://i.ytimg.com/vi/SuBd5mV4NEg/hqdefault.jpg,483,Sci-Port Discovery Center,1193.8086956521738
1363,GgU78rxzDTc,PoP Storytime: I Love You All Year Through & Seasons activity,https://i.ytimg.com/vi/GgU78rxzDTc/hqdefault.jpg,253,Sci-Port Discovery Center,1193.8086956521738
1364,K1KTBdOimzQ,A View of the Sun from Earth and from Space.,https://i.ytimg.com/vi/K1KTBdOimzQ/hqdefault.jpg,177,Sci-Port Discovery Center,1193.8086956521738
1365,9ZgY7f6J9h4,Air and Flight: Making a Hoopster Glider,https://i.ytimg.com/vi/9ZgY7f6J9h4/hqdefault.jpg,125,Sci-Port Discovery Center,1193.8086956521738
1366,X0GBfVO0vb8,PoP Storytime: This is NOT that Kind of Book & Create Your Own Book activity,https://i.ytimg.com/vi/X0GBfVO0vb8/hqdefault.jpg,110,Sci-Port Discovery Center,1193.8086956521738
1367,I44gVrko6mk,LIVE  - Sci-Port Monarch Butterfly Cam,https://i.ytimg.com/vi/I44gVrko6mk/hqdefault.jpg,88,Sci-Port Discovery Center,1193.8086956521738
1368,HRx3A1khpHk,A View of the Sun from Earth and from Space.,https://i.ytimg.com/vi/HRx3A1khpHk/hqdefault.jpg,76,Sci-Port Discovery Center,1193.8086956521738
1369,aeoi1ZW6_NA,A View of the Sun from Earth and from Space,https://i.ytimg.com/vi/aeoi1ZW6_NA/hqdefault.jpg,63,Sci-Port Discovery Center,1193.8086956521738
1370,6gy2CsMZxKY,Air and Space: Making Foam Gliders,https://i.ytimg.com/vi/6gy2CsMZxKY/hqdefault.jpg,57,Sci-Port Discovery Center,1193.8086956521738
1371,d91GLsbIm8k,Louisiana 2012 Attraction of the Year,https://i.ytimg.com/vi/d91GLsbIm8k/hqdefault.jpg,51,Sci-Port Discovery Center,1193.8086956521738
1372,1i5hcB4gwas,PoP Storytime: Stars & Activity,https://i.ytimg.com/vi/1i5hcB4gwas/hqdefault.jpg,45,Sci-Port Discovery Center,1193.8086956521738
1373,nPkfGJYcipk,Planetarium Program: All About the Sun,https://i.ytimg.com/vi/nPkfGJYcipk/hqdefault.jpg,39,Sci-Port Discovery Center,1193.8086956521738
1374,8X7J_JU3NuA,PoP Storytime: Don't Throw that Away! & Activity celebrating 50th Anniversary of Earth Day,https://i.ytimg.com/vi/8X7J_JU3NuA/hqdefault.jpg,35,Sci-Port Discovery Center,1193.8086956521738
1375,uqcZaq543Zc,A View of the Sun from Earth and from Space,https://i.ytimg.com/vi/uqcZaq543Zc/hqdefault.jpg,28,Sci-Port Discovery Center,1193.8086956521738
1376,0G7X_N-4SoQ,A View of the Sun from Earth and from Space,https://i.ytimg.com/vi/0G7X_N-4SoQ/hqdefault.jpg,19,Sci-Port Discovery Center,1193.8086956521738
1377,AdzdXBGvX7M,A View of the Sun from Earth and from Space,https://i.ytimg.com/vi/AdzdXBGvX7M/hqdefault.jpg,12,Sci-Port Discovery Center,1193.8086956521738
1378,lLwv3PtBFrk,Home Activity: My Life as a Tree,https://i.ytimg.com/vi/lLwv3PtBFrk/hqdefault.jpg,9,Sci-Port Discovery Center,1193.8086956521738
1379,0CLDWTHZkRE,Searching for Sunspots!,https://i.ytimg.com/vi/0CLDWTHZkRE/hqdefault.jpg,3,Sci-Port Discovery Center,1193.8086956521738
1380,H6qYdSBHW9M,Interesting 11 Story Schindler HT Traction Elevators @ Crown Plaza Hotel in Ft Lauderdale Florida,https://i.ytimg.com/vi/H6qYdSBHW9M/hqdefault.jpg,104873,DiamondBoy Elevators / OH Elevators,574.1618181818181
1381,bHIwy7SnMtk,5 Story KONE KSS hydraulic elevators @The nationwide children hospital in Columbus Ohio,https://i.ytimg.com/vi/bHIwy7SnMtk/hqdefault.jpg,1719,DiamondBoy Elevators / OH Elevators,574.1618181818181
1382,2kpggAXrifY,Smooth Dover impulse in market parking garage in Roanoke VA,https://i.ytimg.com/vi/2kpggAXrifY/hqdefault.jpg,647,DiamondBoy Elevators / OH Elevators,574.1618181818181
1383,5dxQUU95M-Q,Otis vintage elevator in Ortin hall,https://i.ytimg.com/vi/5dxQUU95M-Q/hqdefault.jpg,360,DiamondBoy Elevators / OH Elevators,574.1618181818181
1384,yiq8ov82v_A,Early Otis Series 1 Hydraulic @ Imperial Square Strip Mall Ft Lauderdale Florida,https://i.ytimg.com/vi/yiq8ov82v_A/hqdefault.jpg,281,DiamondBoy Elevators / OH Elevators,574.1618181818181
1385,rcRAUQj3O7Y,7 story Dover traction elevators in the Red Roof inn hotel in Columbus Ohio,https://i.ytimg.com/vi/rcRAUQj3O7Y/hqdefault.jpg,214,DiamondBoy Elevators / OH Elevators,574.1618181818181
1386,ZjOj9xQWnuA,2 Dover Impulse Hydraulic elevators @ w Old Wilson bridge Rd Worthington OH,https://i.ytimg.com/vi/ZjOj9xQWnuA/hqdefault.jpg,181,DiamondBoy Elevators / OH Elevators,574.1618181818181
1387,i2LARdq23DI,Vintage Montgomery Hydraulic elevator at Macy’s at Kentwood mall in Cincinnati Ohio,https://i.ytimg.com/vi/i2LARdq23DI/hqdefault.jpg,160,DiamondBoy Elevators / OH Elevators,574.1618181818181
1388,WEpD-xlnoZI,Epic Vintage Otis “Brown Button” traction elevator @ Private Office building Canton Ohio,https://i.ytimg.com/vi/WEpD-xlnoZI/hqdefault.jpg,143,DiamondBoy Elevators / OH Elevators,574.1618181818181
1389,gu6dYd_SgT0,Rough Schindler 3 Story Hydraulic at Red Roof Inn Dayton Ohio,https://i.ytimg.com/vi/gu6dYd_SgT0/hqdefault.jpg,126,DiamondBoy Elevators / OH Elevators,574.1618181818181
1390,TexL766Bu44,Otis series 5 hydraulic elevators in the select specialty hospital in Newark,https://i.ytimg.com/vi/TexL766Bu44/hqdefault.jpg,114,DiamondBoy Elevators / OH Elevators,574.1618181818181
1391,MCO4KX4ZBRE,Dover Hydraulic Modernized By Thyssenkrupp At Embassy Suites In Westerville Ohio,https://i.ytimg.com/vi/MCO4KX4ZBRE/hqdefault.jpg,103,DiamondBoy Elevators / OH Elevators,574.1618181818181
1392,CWfPZ6VpDtQ,Fujitec death trap traction elevators in the ford building in Detroit MI,https://i.ytimg.com/vi/CWfPZ6VpDtQ/hqdefault.jpg,94,DiamondBoy Elevators / OH Elevators,574.1618181818181
1393,IRt8GRumho0,Vintage Otis/Busch Bros 7 Story Traction elevator in vintage parking garage in Cincinnati Ohio,https://i.ytimg.com/vi/IRt8GRumho0/hqdefault.jpg,84,DiamondBoy Elevators / OH Elevators,574.1618181818181
1394,r0dQH1YvLqA,Orange Otis traction elevators in riverside hospital in Columbus Ohio,https://i.ytimg.com/vi/r0dQH1YvLqA/hqdefault.jpg,75,DiamondBoy Elevators / OH Elevators,574.1618181818181
1395,4pMHi4gzK-E,Door issues Schindler RT modernized by KONE in greater Columbus convention center,https://i.ytimg.com/vi/4pMHi4gzK-E/hqdefault.jpg,66,DiamondBoy Elevators / OH Elevators,574.1618181818181
1396,Zf5a_n94HwI,Thyssenkrupp traction elevators in the Free Press building in Detroit MI,https://i.ytimg.com/vi/Zf5a_n94HwI/hqdefault.jpg,60,DiamondBoy Elevators / OH Elevators,574.1618181818181
1397,pLrdq4s-Ds0,Standing on top of the elevator,https://i.ytimg.com/vi/pLrdq4s-Ds0/hqdefault.jpg,53,DiamondBoy Elevators / OH Elevators,574.1618181818181
1398,N3YmxQJ5Xvo,Nice Montgomery elevator,https://i.ytimg.com/vi/N3YmxQJ5Xvo/hqdefault.jpg,42,DiamondBoy Elevators / OH Elevators,574.1618181818181
1399,GgHy71rHKI4,Unknown hydraulic elevator in unknown location,https://i.ytimg.com/vi/GgHy71rHKI4/hqdefault.jpg,10,DiamondBoy Elevators / OH Elevators,574.1618181818181
1400,LHeDXsi085I,A4M: Dr Surprised by 5 Minute Relief Patch 0:49 Sec,https://i.ytimg.com/vi/LHeDXsi085I/hqdefault.jpg,143418,Tuning Element,1734.0983606557377
1401,TrZWcpJ0vi8,Skeptic Pam Loves Tuning Element,https://i.ytimg.com/vi/TrZWcpJ0vi8/hqdefault.jpg,1829,Tuning Element,1734.0983606557377
1402,LATcwQN373w,Stroke victim talks about how Tuning Element helped his body.,https://i.ytimg.com/vi/LATcwQN373w/hqdefault.jpg,1632,Tuning Element,1734.0983606557377
1403,SzCxb8SnNmg,MVI 5147,https://i.ytimg.com/vi/SzCxb8SnNmg/hqdefault.jpg,1552,Tuning Element,1734.0983606557377
1404,YmbgyRI1v4o,TE Testimonies v2,https://i.ytimg.com/vi/YmbgyRI1v4o/hqdefault.jpg,1370,Tuning Element,1734.0983606557377
1405,daymnG8YTFA,Tuning Element   Doctor's Story 2 1 3,https://i.ytimg.com/vi/daymnG8YTFA/hqdefault.jpg,1057,Tuning Element,1734.0983606557377
1406,wAHGCMiJWS4,Pat Ferguson   Husband's Testimony,https://i.ytimg.com/vi/wAHGCMiJWS4/hqdefault.jpg,722,Tuning Element,1734.0983606557377
1407,LYctiiaa12A,Employee Testimony - Ayrie,https://i.ytimg.com/vi/LYctiiaa12A/hqdefault.jpg,442,Tuning Element,1734.0983606557377
1408,xflZUq9ycmc,What Aquatune Structured Water Bottles Can Do For YOU!,https://i.ytimg.com/vi/xflZUq9ycmc/hqdefault.jpg,189,Tuning Element,1734.0983606557377
1409,hGfXg_B_-co,Sue's Testimony about  our Aqua Tune,https://i.ytimg.com/vi/hGfXg_B_-co/hqdefault.jpg,111,Tuning Element,1734.0983606557377
1410,kybTS_2JIMA,WATCH WHAT THIS 70-YEAR-OLD DOES...,https://i.ytimg.com/vi/kybTS_2JIMA/hqdefault.jpg,66,Tuning Element,1734.0983606557377
1411,O12scE1_Xkw,Tuning Element Can Help With Menstrual Cramps,https://i.ytimg.com/vi/O12scE1_Xkw/hqdefault.jpg,52,Tuning Element,1734.0983606557377
1412,TZbniE3c_nY,How will my body react to the product?,https://i.ytimg.com/vi/TZbniE3c_nY/hqdefault.jpg,44,Tuning Element,1734.0983606557377
1413,ZWm0TLAS3pw,I can touch the floor!! Vella & Bob H  Testimony,https://i.ytimg.com/vi/ZWm0TLAS3pw/hqdefault.jpg,38,Tuning Element,1734.0983606557377
1414,8_dMQZ_t-Ng,How to Boost Recovery and Healing After Practice!,https://i.ytimg.com/vi/8_dMQZ_t-Ng/hqdefault.jpg,34,Tuning Element,1734.0983606557377
1415,-X99tnhAnYU,Tuning Element Level 5 Gold Necklace Push-up Test!,https://i.ytimg.com/vi/-X99tnhAnYU/hqdefault.jpg,29,Tuning Element,1734.0983606557377
1416,LkvboUpFeqQ,How long will it take for the product to work?,https://i.ytimg.com/vi/LkvboUpFeqQ/hqdefault.jpg,23,Tuning Element,1734.0983606557377
1417,49yxr5uvdfk,Support Pet Health with Tuning Element Pet Clip!,https://i.ytimg.com/vi/49yxr5uvdfk/hqdefault.jpg,16,Tuning Element,1734.0983606557377
1418,ytVgCWUsK20,In his Element,https://i.ytimg.com/vi/ytVgCWUsK20/hqdefault.jpg,13,Tuning Element,1734.0983606557377
1419,AC6SVe0sSQI,The SECRET to Supporting Pain Management!,https://i.ytimg.com/vi/AC6SVe0sSQI/hqdefault.jpg,9,Tuning Element,1734.0983606557377
1420,35ynI9gtWwM,Outlook Online Archive,https://i.ytimg.com/vi/35ynI9gtWwM/hqdefault.jpg,27760,PC.Solutions.Net,155.625
1421,LohoxHG1rU8,AI is impacting almost all industries and we have to shift our roles #jobs #ai #workforce #shift,https://i.ytimg.com/vi/LohoxHG1rU8/hqdefault.jpg,208,PC.Solutions.Net,155.625
1422,uwDpVL493q8,Get better focus and be more productive #focus #snooze #productivity #shorts,https://i.ytimg.com/vi/uwDpVL493q8/hqdefault.jpg,102,PC.Solutions.Net,155.625
1423,7z0WtOtHL3c,Being in the cloud does not mean you are automatically secure! #security #cloud #responsibility,https://i.ytimg.com/vi/7z0WtOtHL3c/hqdefault.jpg,63,PC.Solutions.Net,155.625
1424,2G3iEgrR0Is,How do world class MSPs deliver different results,https://i.ytimg.com/vi/2G3iEgrR0Is/hqdefault.jpg,46,PC.Solutions.Net,155.625
1425,RM4SQdT2JE4,What are certificates and what happened with Windows 11?,https://i.ytimg.com/vi/RM4SQdT2JE4/hqdefault.jpg,36,PC.Solutions.Net,155.625
1426,HsKp_yvCsoQ,5 Ways AI can help your business,https://i.ytimg.com/vi/HsKp_yvCsoQ/hqdefault.jpg,27,PC.Solutions.Net,155.625
1427,TqgYgEf3wE0,iOS16 came out but not ipadOS16. What might this mean?,https://i.ytimg.com/vi/TqgYgEf3wE0/hqdefault.jpg,22,PC.Solutions.Net,155.625
1428,p-9MifDjR3I,"If you keep your passwords in Lastpass, you may need to take some action since last breach.",https://i.ytimg.com/vi/p-9MifDjR3I/hqdefault.jpg,18,PC.Solutions.Net,155.625
1429,2J7EPckqMLY,What makes us different from other service providers,https://i.ytimg.com/vi/2J7EPckqMLY/hqdefault.jpg,15,PC.Solutions.Net,155.625
1430,sYiR-iB7Pzw,Do you really need backup if you're in the cloud?,https://i.ytimg.com/vi/sYiR-iB7Pzw/hqdefault.jpg,12,PC.Solutions.Net,155.625
1431,LmA8n_Z4OE0,Security incidence response plan,https://i.ytimg.com/vi/LmA8n_Z4OE0/hqdefault.jpg,10,PC.Solutions.Net,155.625
1432,j0byDVU2F7g,Kaseya breach update,https://i.ytimg.com/vi/j0byDVU2F7g/hqdefault.jpg,8,PC.Solutions.Net,155.625
1433,KIT3oIGXfh0,Two Teams Apps,https://i.ytimg.com/vi/KIT3oIGXfh0/hqdefault.jpg,7,PC.Solutions.Net,155.625
1434,qKWJ0fYrHX4,"It’s not magic it’s AI, more specifically it’s ChatGPT #chatgpt #ai #intelligence #shorts",https://i.ytimg.com/vi/qKWJ0fYrHX4/hqdefault.jpg,5,PC.Solutions.Net,155.625
1435,yZQhYmTFcE0,How do you choose?,https://i.ytimg.com/vi/yZQhYmTFcE0/hqdefault.jpg,4,PC.Solutions.Net,155.625
1436,TOLdwEppoiI,Where can enterprise find the right fit partner #enterprise #microsoftmarketplace #shorts,https://i.ytimg.com/vi/TOLdwEppoiI/hqdefault.jpg,3,PC.Solutions.Net,155.625
1437,cd45eBHo1Lc,Why going with cheapest MSP is almost always a mistake #msp #mistake #cheapest,https://i.ytimg.com/vi/cd45eBHo1Lc/hqdefault.jpg,2,PC.Solutions.Net,155.625
1438,NZgB9CxBT88,"Chat with Mack, disaster planning and security policy",https://i.ytimg.com/vi/NZgB9CxBT88/hqdefault.jpg,2,PC.Solutions.Net,155.625
1439,8I7xwT3Izew,"Chat with Mack, it's Friday!",https://i.ytimg.com/vi/8I7xwT3Izew/hqdefault.jpg,1,PC.Solutions.Net,155.625
1440,lIphu58CwRI,Vote Jeff Bickerstaff for Sachse Mayor,https://i.ytimg.com/vi/lIphu58CwRI/hqdefault.jpg,13434,Jeff Bickerstaff,95.9764453961456
1441,gbqffJ9u_FE,The latest on our ongoing winter storm in Sachse.,https://i.ytimg.com/vi/gbqffJ9u_FE/hqdefault.jpg,335,Jeff Bickerstaff,95.9764453961456
1442,zXpr7KDJgJo,Bands of America (BOA) Joining Us Announcer Challenge Video Entry,https://i.ytimg.com/vi/zXpr7KDJgJo/hqdefault.jpg,185,Jeff Bickerstaff,95.9764453961456
1443,8VXp2sITGhQ,A Few Strong to Severe Storms Possible,https://i.ytimg.com/vi/8VXp2sITGhQ/hqdefault.jpg,98,Jeff Bickerstaff,95.9764453961456
1444,ODnuiohknTw,"Evening Weather Update for North Texas -  March 16, 2021",https://i.ytimg.com/vi/ODnuiohknTw/hqdefault.jpg,69,Jeff Bickerstaff,95.9764453961456
1445,pc0pnx_Y43I,"Severe Weather Update (4:30 PM) - Originally Broadcast on March 16, 2023",https://i.ytimg.com/vi/pc0pnx_Y43I/hqdefault.jpg,41,Jeff Bickerstaff,95.9764453961456
1446,JLMf5Ckz1fg,"Morning Weather Report / Tropical Weather Update for Sachse, Texas - August 25, 2020",https://i.ytimg.com/vi/JLMf5Ckz1fg/hqdefault.jpg,33,Jeff Bickerstaff,95.9764453961456
