,vidid,title,tmblink,views,channelName,meanVpV
1333,_xQI1L5Wqhk,Kremlin F1 - Baby Leaf Kale,https://i.ytimg.com/vi/_xQI1L5Wqhk/hqdefault.jpg,53,Fairbanks Seeds,551.7127659574468
1334,cWD_fpJVxdQ,Fairbanks Seeds - El Olah F1 (Previously known as El Halo F1) and El Madison F1,https://i.ytimg.com/vi/cWD_fpJVxdQ/hqdefault.jpg,49,Fairbanks Seeds,551.7127659574468
1335,WieeJLLCnII,Fairbanks Seeds - Emilia F1 Rocket,https://i.ytimg.com/vi/WieeJLLCnII/hqdefault.jpg,46,Fairbanks Seeds,551.7127659574468
1336,Z6C4txrAd_o,Fairbanks Seeds - VicVIC 2023 Field Day - Early Look.,https://i.ytimg.com/vi/Z6C4txrAd_o/hqdefault.jpg,38,Fairbanks Seeds,551.7127659574468
1337,a_svO_tMbwk,Fairbanks Seeds - Tarwin Rocket,https://i.ytimg.com/vi/a_svO_tMbwk/hqdefault.jpg,32,Fairbanks Seeds,551.7127659574468
1338,QIV-33oJRGE,"Fairbanks Seeds - Iceberg Lettuce, Ice Hielo",https://i.ytimg.com/vi/QIV-33oJRGE/hqdefault.jpg,20,Fairbanks Seeds,551.7127659574468
1339,cetS2gqvZ_w,Fairbanks Seeds - El Majestic F1 Spinach,https://i.ytimg.com/vi/cetS2gqvZ_w/hqdefault.jpg,13,Fairbanks Seeds,551.7127659574468
1340,ZSNj9KRO1iE,What Is DogeCoin,https://i.ytimg.com/vi/ZSNj9KRO1iE/hqdefault.jpg,2925,JmoneyCrypto,131.43373493975903
1341,0wY4vctIzC8,The Basics of the Bitconnect Ponzi Scheme #shorts #short #shortsvideo,https://i.ytimg.com/vi/0wY4vctIzC8/hqdefault.jpg,456,JmoneyCrypto,131.43373493975903
1342,tJMDCTSxry4,Now Live! Phemex Introduces Futures Grid Trading Bots,https://i.ytimg.com/vi/tJMDCTSxry4/hqdefault.jpg,300,JmoneyCrypto,131.43373493975903
1343,oaXWzr831cs,Brian Armstrong's Selling Activity in Coinbase: #shortsvideo,https://i.ytimg.com/vi/oaXWzr831cs/hqdefault.jpg,190,JmoneyCrypto,131.43373493975903
1344,TboqEEX0tqY,Voyager Refunds Now Live,https://i.ytimg.com/vi/TboqEEX0tqY/hqdefault.jpg,146,JmoneyCrypto,131.43373493975903
1345,2-NkbiXgIYM,This Man Changed History with His *Surprising* Bitcoin Purchase! #shorts #short #shortsvideo,https://i.ytimg.com/vi/2-NkbiXgIYM/hqdefault.jpg,112,JmoneyCrypto,131.43373493975903
1346,kjKORO669nA,The SEC's Approval of a Leveraged Bitcoin ETF,https://i.ytimg.com/vi/kjKORO669nA/hqdefault.jpg,62,JmoneyCrypto,131.43373493975903
1347,n96fG4SIz88,The Top 12 Most Crypto-Friendly Countries in the World,https://i.ytimg.com/vi/n96fG4SIz88/hqdefault.jpg,48,JmoneyCrypto,131.43373493975903
1348,nXj2F9j0798,portfolio update #20,https://i.ytimg.com/vi/nXj2F9j0798/hqdefault.jpg,36,JmoneyCrypto,131.43373493975903
1349,Yt39LUrAiSY,Charging into the Bull Market: Fidelity's Earth-Shattering Bitcoin ETF Announcement,https://i.ytimg.com/vi/Yt39LUrAiSY/hqdefault.jpg,29,JmoneyCrypto,131.43373493975903
1350,buUO-m98R_w,What Is Binance Coin,https://i.ytimg.com/vi/buUO-m98R_w/hqdefault.jpg,24,JmoneyCrypto,131.43373493975903
1351,E0EkZvamnkk,Crypto Regulation: Where Does Ron DeSantis Stand,https://i.ytimg.com/vi/E0EkZvamnkk/hqdefault.jpg,20,JmoneyCrypto,131.43373493975903
1352,YVLOKSCM2M8,Portfolio update week 5: Ledger Hacked?,https://i.ytimg.com/vi/YVLOKSCM2M8/hqdefault.jpg,18,JmoneyCrypto,131.43373493975903
1353,HGMAXGlkU84,Week 11 Portfolio Update,https://i.ytimg.com/vi/HGMAXGlkU84/hqdefault.jpg,16,JmoneyCrypto,131.43373493975903
1354,OJljkTaodUA,Ron DeSantis Vows to Ban CBDCs on Day One | Exclusive Tucker Carlson Interview,https://i.ytimg.com/vi/OJljkTaodUA/hqdefault.jpg,14,JmoneyCrypto,131.43373493975903
1355,z76VEllc8ZA,Uncover the Future of Blockchain Technology - Cardano (ADA) 101! #shorts #short #shortsvideo,https://i.ytimg.com/vi/z76VEllc8ZA/hqdefault.jpg,12,JmoneyCrypto,131.43373493975903
1356,rh4Ktl0FQsg,CBDC: Uncover the Shocking Risks You Cannot Ignore!,https://i.ytimg.com/vi/rh4Ktl0FQsg/hqdefault.jpg,9,JmoneyCrypto,131.43373493975903
1357,ephj7bqwQww,This Man Changed History with His *Surprising* Bitcoin Purchase!,https://i.ytimg.com/vi/ephj7bqwQww/hqdefault.jpg,7,JmoneyCrypto,131.43373493975903
1358,cXsDZrT6Dtg,What is What Leverage Trading,https://i.ytimg.com/vi/cXsDZrT6Dtg/hqdefault.jpg,5,JmoneyCrypto,131.43373493975903
1359,rTHcj0mSJGI,Tether vs USDC: Which Stablecoin Is Right for You,https://i.ytimg.com/vi/rTHcj0mSJGI/hqdefault.jpg,2,JmoneyCrypto,131.43373493975903
1360,6Py4w7bF7Rw,IMAX 101: Dome Theatre,https://i.ytimg.com/vi/6Py4w7bF7Rw/hqdefault.jpg,68803,Sci-Port Discovery Center,1193.8086956521738
1361,ByWkXstV1Sw,Starry Night Presents: Constellation Stories for Crater and Hydra (Appropriate for ages 4-8 yrs.),https://i.ytimg.com/vi/ByWkXstV1Sw/hqdefault.jpg,798,Sci-Port Discovery Center,1193.8086956521738
1362,SuBd5mV4NEg,Planetarium Program: Our Swinging Pendulum,https://i.ytimg.com/vi/SuBd5mV4NEg/hqdefault.jpg,484,Sci-Port Discovery Center,1193.8086956521738
1363,GgU78rxzDTc,PoP Storytime: I Love You All Year Through & Seasons activity,https://i.ytimg.com/vi/GgU78rxzDTc/hqdefault.jpg,253,Sci-Port Discovery Center,1193.8086956521738
1364,K1KTBdOimzQ,A View of the Sun from Earth and from Space.,https://i.ytimg.com/vi/K1KTBdOimzQ/hqdefault.jpg,177,Sci-Port Discovery Center,1193.8086956521738
1365,KXRLc0V73nM,"Planetarium: Starry Night Presents - Constellations Ursa Major and Ursa Minor, Part 1 (Ages 4-8 yrs)",https://i.ytimg.com/vi/KXRLc0V73nM/hqdefault.jpg,126,Sci-Port Discovery Center,1193.8086956521738
1366,X0GBfVO0vb8,PoP Storytime: This is NOT that Kind of Book & Create Your Own Book activity,https://i.ytimg.com/vi/X0GBfVO0vb8/hqdefault.jpg,110,Sci-Port Discovery Center,1193.8086956521738
1367,I44gVrko6mk,LIVE  - Sci-Port Monarch Butterfly Cam,https://i.ytimg.com/vi/I44gVrko6mk/hqdefault.jpg,88,Sci-Port Discovery Center,1193.8086956521738
1368,HRx3A1khpHk,A View of the Sun from Earth and from Space.,https://i.ytimg.com/vi/HRx3A1khpHk/hqdefault.jpg,76,Sci-Port Discovery Center,1193.8086956521738
1369,aeoi1ZW6_NA,A View of the Sun from Earth and from Space,https://i.ytimg.com/vi/aeoi1ZW6_NA/hqdefault.jpg,63,Sci-Port Discovery Center,1193.8086956521738
1370,6gy2CsMZxKY,Air and Space: Making Foam Gliders,https://i.ytimg.com/vi/6gy2CsMZxKY/hqdefault.jpg,57,Sci-Port Discovery Center,1193.8086956521738
1371,d91GLsbIm8k,Louisiana 2012 Attraction of the Year,https://i.ytimg.com/vi/d91GLsbIm8k/hqdefault.jpg,51,Sci-Port Discovery Center,1193.8086956521738
1372,1i5hcB4gwas,PoP Storytime: Stars & Activity,https://i.ytimg.com/vi/1i5hcB4gwas/hqdefault.jpg,45,Sci-Port Discovery Center,1193.8086956521738
1373,nPkfGJYcipk,Planetarium Program: All About the Sun,https://i.ytimg.com/vi/nPkfGJYcipk/hqdefault.jpg,39,Sci-Port Discovery Center,1193.8086956521738
1374,8X7J_JU3NuA,PoP Storytime: Don't Throw that Away! & Activity celebrating 50th Anniversary of Earth Day,https://i.ytimg.com/vi/8X7J_JU3NuA/hqdefault.jpg,35,Sci-Port Discovery Center,1193.8086956521738
1375,uqcZaq543Zc,A View of the Sun from Earth and from Space,https://i.ytimg.com/vi/uqcZaq543Zc/hqdefault.jpg,28,Sci-Port Discovery Center,1193.8086956521738
1376,0G7X_N-4SoQ,A View of the Sun from Earth and from Space,https://i.ytimg.com/vi/0G7X_N-4SoQ/hqdefault.jpg,19,Sci-Port Discovery Center,1193.8086956521738
1377,AdzdXBGvX7M,A View of the Sun from Earth and from Space,https://i.ytimg.com/vi/AdzdXBGvX7M/hqdefault.jpg,12,Sci-Port Discovery Center,1193.8086956521738
1378,lLwv3PtBFrk,Home Activity: My Life as a Tree,https://i.ytimg.com/vi/lLwv3PtBFrk/hqdefault.jpg,9,Sci-Port Discovery Center,1193.8086956521738
1379,0CLDWTHZkRE,Searching for Sunspots!,https://i.ytimg.com/vi/0CLDWTHZkRE/hqdefault.jpg,3,Sci-Port Discovery Center,1193.8086956521738
1380,H6qYdSBHW9M,Interesting 11 Story Schindler HT Traction Elevators @ Crown Plaza Hotel in Ft Lauderdale Florida,https://i.ytimg.com/vi/H6qYdSBHW9M/hqdefault.jpg,105014,DiamondBoy Elevators / OH Elevators,574.1618181818181
1381,bHIwy7SnMtk,5 Story KONE KSS hydraulic elevators @The nationwide children hospital in Columbus Ohio,https://i.ytimg.com/vi/bHIwy7SnMtk/hqdefault.jpg,1721,DiamondBoy Elevators / OH Elevators,574.1618181818181
1382,2kpggAXrifY,Smooth Dover impulse in market parking garage in Roanoke VA,https://i.ytimg.com/vi/2kpggAXrifY/hqdefault.jpg,648,DiamondBoy Elevators / OH Elevators,574.1618181818181
1383,5dxQUU95M-Q,Otis vintage elevator in Ortin hall,https://i.ytimg.com/vi/5dxQUU95M-Q/hqdefault.jpg,360,DiamondBoy Elevators / OH Elevators,574.1618181818181
1384,yiq8ov82v_A,Early Otis Series 1 Hydraulic @ Imperial Square Strip Mall Ft Lauderdale Florida,https://i.ytimg.com/vi/yiq8ov82v_A/hqdefault.jpg,282,DiamondBoy Elevators / OH Elevators,574.1618181818181
1385,rcRAUQj3O7Y,7 story Dover traction elevators in the Red Roof inn hotel in Columbus Ohio,https://i.ytimg.com/vi/rcRAUQj3O7Y/hqdefault.jpg,214,DiamondBoy Elevators / OH Elevators,574.1618181818181
1386,ajlWF6QTyXc,7 Story Schindler MT Hydraulic Elevator @ First Ladies museum Canton Ohio,https://i.ytimg.com/vi/ajlWF6QTyXc/hqdefault.jpg,183,DiamondBoy Elevators / OH Elevators,574.1618181818181
1387,i2LARdq23DI,Vintage Montgomery Hydraulic elevator at Macy’s at Kentwood mall in Cincinnati Ohio,https://i.ytimg.com/vi/i2LARdq23DI/hqdefault.jpg,160,DiamondBoy Elevators / OH Elevators,574.1618181818181
1388,pohbIRwUVwk,NEW!!! Golden Schindler 330A hydraulic in New Art Van furniture store in Polaris,https://i.ytimg.com/vi/pohbIRwUVwk/hqdefault.jpg,144,DiamondBoy Elevators / OH Elevators,574.1618181818181
1389,C8yqjSddzts,Moseley Hydraulic Elevator @ 595 Suite Westerville Ohio,https://i.ytimg.com/vi/C8yqjSddzts/hqdefault.jpg,126,DiamondBoy Elevators / OH Elevators,574.1618181818181
1390,TexL766Bu44,Otis series 5 hydraulic elevators in the select specialty hospital in Newark,https://i.ytimg.com/vi/TexL766Bu44/hqdefault.jpg,114,DiamondBoy Elevators / OH Elevators,574.1618181818181
1391,BhcfM3qZj3A,EPIC motor Schindler in Macy's Easton mall,https://i.ytimg.com/vi/BhcfM3qZj3A/hqdefault.jpg,104,DiamondBoy Elevators / OH Elevators,574.1618181818181
1392,CWfPZ6VpDtQ,Fujitec death trap traction elevators in the ford building in Detroit MI,https://i.ytimg.com/vi/CWfPZ6VpDtQ/hqdefault.jpg,94,DiamondBoy Elevators / OH Elevators,574.1618181818181
1393,IRt8GRumho0,Vintage Otis/Busch Bros 7 Story Traction elevator in vintage parking garage in Cincinnati Ohio,https://i.ytimg.com/vi/IRt8GRumho0/hqdefault.jpg,84,DiamondBoy Elevators / OH Elevators,574.1618181818181
1394,r0dQH1YvLqA,Orange Otis traction elevators in riverside hospital in Columbus Ohio,https://i.ytimg.com/vi/r0dQH1YvLqA/hqdefault.jpg,75,DiamondBoy Elevators / OH Elevators,574.1618181818181
1395,4pMHi4gzK-E,Door issues Schindler RT modernized by KONE in greater Columbus convention center,https://i.ytimg.com/vi/4pMHi4gzK-E/hqdefault.jpg,66,DiamondBoy Elevators / OH Elevators,574.1618181818181
1396,Zf5a_n94HwI,Thyssenkrupp traction elevators in the Free Press building in Detroit MI,https://i.ytimg.com/vi/Zf5a_n94HwI/hqdefault.jpg,60,DiamondBoy Elevators / OH Elevators,574.1618181818181
1397,pLrdq4s-Ds0,Standing on top of the elevator,https://i.ytimg.com/vi/pLrdq4s-Ds0/hqdefault.jpg,53,DiamondBoy Elevators / OH Elevators,574.1618181818181
1398,N3YmxQJ5Xvo,Nice Montgomery elevator,https://i.ytimg.com/vi/N3YmxQJ5Xvo/hqdefault.jpg,42,DiamondBoy Elevators / OH Elevators,574.1618181818181
1399,GgHy71rHKI4,Unknown hydraulic elevator in unknown location,https://i.ytimg.com/vi/GgHy71rHKI4/hqdefault.jpg,10,DiamondBoy Elevators / OH Elevators,574.1618181818181
1400,LHeDXsi085I,A4M: Dr Surprised by 5 Minute Relief Patch 0:49 Sec,https://i.ytimg.com/vi/LHeDXsi085I/hqdefault.jpg,143418,Tuning Element,1734.0983606557377
1401,TrZWcpJ0vi8,Skeptic Pam Loves Tuning Element,https://i.ytimg.com/vi/TrZWcpJ0vi8/hqdefault.jpg,1829,Tuning Element,1734.0983606557377
1402,LATcwQN373w,Stroke victim talks about how Tuning Element helped his body.,https://i.ytimg.com/vi/LATcwQN373w/hqdefault.jpg,1632,Tuning Element,1734.0983606557377
1403,SzCxb8SnNmg,MVI 5147,https://i.ytimg.com/vi/SzCxb8SnNmg/hqdefault.jpg,1552,Tuning Element,1734.0983606557377
1404,YmbgyRI1v4o,TE Testimonies v2,https://i.ytimg.com/vi/YmbgyRI1v4o/hqdefault.jpg,1370,Tuning Element,1734.0983606557377
1405,daymnG8YTFA,Tuning Element   Doctor's Story 2 1 3,https://i.ytimg.com/vi/daymnG8YTFA/hqdefault.jpg,1057,Tuning Element,1734.0983606557377
1406,wAHGCMiJWS4,Pat Ferguson   Husband's Testimony,https://i.ytimg.com/vi/wAHGCMiJWS4/hqdefault.jpg,722,Tuning Element,1734.0983606557377
1407,LYctiiaa12A,Employee Testimony - Ayrie,https://i.ytimg.com/vi/LYctiiaa12A/hqdefault.jpg,442,Tuning Element,1734.0983606557377
1408,xflZUq9ycmc,What Aquatune Structured Water Bottles Can Do For YOU!,https://i.ytimg.com/vi/xflZUq9ycmc/hqdefault.jpg,192,Tuning Element,1734.0983606557377
1409,hGfXg_B_-co,Sue's Testimony about  our Aqua Tune,https://i.ytimg.com/vi/hGfXg_B_-co/hqdefault.jpg,111,Tuning Element,1734.0983606557377
1410,kybTS_2JIMA,WATCH WHAT THIS 70-YEAR-OLD DOES...,https://i.ytimg.com/vi/kybTS_2JIMA/hqdefault.jpg,66,Tuning Element,1734.0983606557377
1411,O12scE1_Xkw,Tuning Element Can Help With Menstrual Cramps,https://i.ytimg.com/vi/O12scE1_Xkw/hqdefault.jpg,52,Tuning Element,1734.0983606557377
1412,TZbniE3c_nY,How will my body react to the product?,https://i.ytimg.com/vi/TZbniE3c_nY/hqdefault.jpg,44,Tuning Element,1734.0983606557377
1413,ZWm0TLAS3pw,I can touch the floor!! Vella & Bob H  Testimony,https://i.ytimg.com/vi/ZWm0TLAS3pw/hqdefault.jpg,38,Tuning Element,1734.0983606557377
1414,Qz_2pxF_aMc,How to Apply Tuning Element Patches!,https://i.ytimg.com/vi/Qz_2pxF_aMc/hqdefault.jpg,34,Tuning Element,1734.0983606557377
1415,-X99tnhAnYU,Tuning Element Level 5 Gold Necklace Push-up Test!,https://i.ytimg.com/vi/-X99tnhAnYU/hqdefault.jpg,29,Tuning Element,1734.0983606557377
1416,LkvboUpFeqQ,How long will it take for the product to work?,https://i.ytimg.com/vi/LkvboUpFeqQ/hqdefault.jpg,23,Tuning Element,1734.0983606557377
1417,49yxr5uvdfk,Support Pet Health with Tuning Element Pet Clip!,https://i.ytimg.com/vi/49yxr5uvdfk/hqdefault.jpg,16,Tuning Element,1734.0983606557377
1418,ytVgCWUsK20,In his Element,https://i.ytimg.com/vi/ytVgCWUsK20/hqdefault.jpg,13,Tuning Element,1734.0983606557377
1419,AC6SVe0sSQI,The SECRET to Supporting Pain Management!,https://i.ytimg.com/vi/AC6SVe0sSQI/hqdefault.jpg,10,Tuning Element,1734.0983606557377
1420,35ynI9gtWwM,Outlook Online Archive,https://i.ytimg.com/vi/35ynI9gtWwM/hqdefault.jpg,27864,PC.Solutions.Net,155.625
1421,LohoxHG1rU8,AI is impacting almost all industries and we have to shift our roles #jobs #ai #workforce #shift,https://i.ytimg.com/vi/LohoxHG1rU8/hqdefault.jpg,208,PC.Solutions.Net,155.625
1422,uwDpVL493q8,Get better focus and be more productive #focus #snooze #productivity #shorts,https://i.ytimg.com/vi/uwDpVL493q8/hqdefault.jpg,102,PC.Solutions.Net,155.625
1423,7z0WtOtHL3c,Being in the cloud does not mean you are automatically secure! #security #cloud #responsibility,https://i.ytimg.com/vi/7z0WtOtHL3c/hqdefault.jpg,63,PC.Solutions.Net,155.625
1424,2G3iEgrR0Is,How do world class MSPs deliver different results,https://i.ytimg.com/vi/2G3iEgrR0Is/hqdefault.jpg,46,PC.Solutions.Net,155.625
1425,siPjQTZAce8,"Check drive wear on SSD in Windows, the easy way.",https://i.ytimg.com/vi/siPjQTZAce8/hqdefault.jpg,36,PC.Solutions.Net,155.625
1426,HsKp_yvCsoQ,5 Ways AI can help your business,https://i.ytimg.com/vi/HsKp_yvCsoQ/hqdefault.jpg,27,PC.Solutions.Net,155.625
1427,Pl4e_WfLpIU,What is the new logo in our signature?,https://i.ytimg.com/vi/Pl4e_WfLpIU/hqdefault.jpg,21,PC.Solutions.Net,155.625
1428,p-9MifDjR3I,"If you keep your passwords in Lastpass, you may need to take some action since last breach.",https://i.ytimg.com/vi/p-9MifDjR3I/hqdefault.jpg,18,PC.Solutions.Net,155.625
1429,2J7EPckqMLY,What makes us different from other service providers,https://i.ytimg.com/vi/2J7EPckqMLY/hqdefault.jpg,15,PC.Solutions.Net,155.625
1430,SA3JEXDpLGw,"Mac vs PC, there is no easy answer!",https://i.ytimg.com/vi/SA3JEXDpLGw/hqdefault.jpg,12,PC.Solutions.Net,155.625
1431,LmA8n_Z4OE0,Security incidence response plan,https://i.ytimg.com/vi/LmA8n_Z4OE0/hqdefault.jpg,10,PC.Solutions.Net,155.625
1432,f9ugZwaBFOI,How does Russia Ukraine conflict impact businesses here,https://i.ytimg.com/vi/f9ugZwaBFOI/hqdefault.jpg,8,PC.Solutions.Net,155.625
1433,nrELjS5GWXw,Chat with Mack youtube,https://i.ytimg.com/vi/nrELjS5GWXw/hqdefault.jpg,7,PC.Solutions.Net,155.625
1434,Trt2uOg15zs,Copilot coming to Windows. How it will transform how we work and play #copilot #windows #ai,https://i.ytimg.com/vi/Trt2uOg15zs/hqdefault.jpg,5,PC.Solutions.Net,155.625
1435,_un3k2zra9Q,How easily hackers can get around MFA #mfa #hacker #breach,https://i.ytimg.com/vi/_un3k2zra9Q/hqdefault.jpg,4,PC.Solutions.Net,155.625
1436,TOLdwEppoiI,Where can enterprise find the right fit partner #enterprise #microsoftmarketplace #shorts,https://i.ytimg.com/vi/TOLdwEppoiI/hqdefault.jpg,3,PC.Solutions.Net,155.625
1437,cd45eBHo1Lc,Why going with cheapest MSP is almost always a mistake #msp #mistake #cheapest,https://i.ytimg.com/vi/cd45eBHo1Lc/hqdefault.jpg,2,PC.Solutions.Net,155.625
1438,NZgB9CxBT88,"Chat with Mack, disaster planning and security policy",https://i.ytimg.com/vi/NZgB9CxBT88/hqdefault.jpg,2,PC.Solutions.Net,155.625
1439,8I7xwT3Izew,"Chat with Mack, it's Friday!",https://i.ytimg.com/vi/8I7xwT3Izew/hqdefault.jpg,1,PC.Solutions.Net,155.625
1440,lIphu58CwRI,Vote Jeff Bickerstaff for Sachse Mayor,https://i.ytimg.com/vi/lIphu58CwRI/hqdefault.jpg,13435,Jeff Bickerstaff,95.9764453961456
1441,gbqffJ9u_FE,The latest on our ongoing winter storm in Sachse.,https://i.ytimg.com/vi/gbqffJ9u_FE/hqdefault.jpg,335,Jeff Bickerstaff,95.9764453961456
1442,qAEdTEyk1T8,"Thunderstorm Potential for North Texas - August 16, 2020",https://i.ytimg.com/vi/qAEdTEyk1T8/hqdefault.jpg,180,Jeff Bickerstaff,95.9764453961456
1443,8VXp2sITGhQ,A Few Strong to Severe Storms Possible,https://i.ytimg.com/vi/8VXp2sITGhQ/hqdefault.jpg,98,Jeff Bickerstaff,95.9764453961456
1444,ODnuiohknTw,"Evening Weather Update for North Texas -  March 16, 2021",https://i.ytimg.com/vi/ODnuiohknTw/hqdefault.jpg,69,Jeff Bickerstaff,95.9764453961456
1445,0_XEkKkpnY4,The Latest on Our Winter Weather - LIVE Update,https://i.ytimg.com/vi/0_XEkKkpnY4/hqdefault.jpg,43,Jeff Bickerstaff,95.9764453961456
1446,CSENVsoYsgE,The Latest on Our Severe Weather Possibilities Overnight,https://i.ytimg.com/vi/CSENVsoYsgE/hqdefault.jpg,33,Jeff Bickerstaff,95.9764453961456
1447,K0IzLBGl2ws,"Morning Weather Report and Forecast for Sachse, Texas - August 21, 2020",https://i.ytimg.com/vi/K0IzLBGl2ws/hqdefault.jpg,28,Jeff Bickerstaff,95.9764453961456
1448,Le-ZRhpQQMc,Your Saturday Forecast,https://i.ytimg.com/vi/Le-ZRhpQQMc/hqdefault.jpg,22,Jeff Bickerstaff,95.9764453961456
1449,u-54JyaF-xM,Dangerously Hot Again!,https://i.ytimg.com/vi/u-54JyaF-xM/hqdefault.jpg,17,Jeff Bickerstaff,95.9764453961456
1450,bfr2UqK-g9o,Could It Actually Rain Tonight??,https://i.ytimg.com/vi/bfr2UqK-g9o/hqdefault.jpg,14,Jeff Bickerstaff,95.9764453961456
1451,5anT1vTOhbA,"Weather Update for North Texas - March 21, 2022 (3:40 PM)",https://i.ytimg.com/vi/5anT1vTOhbA/hqdefault.jpg,12,Jeff Bickerstaff,95.9764453961456
1452,toVjU3N4XnQ,Hurricane Ian Radar / Sachse Weather Forecast (09/29/22) | Sachse Weather,https://i.ytimg.com/vi/toVjU3N4XnQ/hqdefault.jpg,10,Jeff Bickerstaff,95.9764453961456
1453,f0035DDO_8A,It’s Monday!,https://i.ytimg.com/vi/f0035DDO_8A/hqdefault.jpg,7,Jeff Bickerstaff,95.9764453961456
1454,Pl_j7qX0XyQ,Happy Friday!!,https://i.ytimg.com/vi/Pl_j7qX0XyQ/hqdefault.jpg,5,Jeff Bickerstaff,95.9764453961456
1455,hjbRCoOA8Uc,"Today's Forecast (August 22, 2022) | Sachse Weather",https://i.ytimg.com/vi/hjbRCoOA8Uc/hqdefault.jpg,4,Jeff Bickerstaff,95.9764453961456
1456,Qj5C-G6RIjc,"It's Hot! (July 10, 2022) | Sachse Weather",https://i.ytimg.com/vi/Qj5C-G6RIjc/hqdefault.jpg,3,Jeff Bickerstaff,95.9764453961456
1457,b8ET6C6BjvY,"Today's Forecast (July 20, 2022) | Sachse Weather",https://i.ytimg.com/vi/b8ET6C6BjvY/hqdefault.jpg,2,Jeff Bickerstaff,95.9764453961456
1458,s0UAV1XZY_U,"Today's Weather Forecast (August 15, 2022) | Sachse Weather",https://i.ytimg.com/vi/s0UAV1XZY_U/hqdefault.jpg,1,Jeff Bickerstaff,95.9764453961456
1459,Zhbu4TqsorA,"Morning Weather Report for Sachse, Texas - August 13, 2020",https://i.ytimg.com/vi/Zhbu4TqsorA/hqdefault.jpg,1,Jeff Bickerstaff,95.9764453961456
1460,cxvx1kSqbJc,Shark Vacuum Hose Repair - Part 3 of 3,https://i.ytimg.com/vi/cxvx1kSqbJc/hqdefault.jpg,46356,Paul Romsky,1215.4117647058824
1461,D0e_FJR7CuQ,Ammo Box Faraday Cage,https://i.ytimg.com/vi/D0e_FJR7CuQ/hqdefault.jpg,2200,Paul Romsky,1215.4117647058824
1462,qM9gFsL5H4M,Youtube Paul Romsky Channel Welcome Trailer,https://i.ytimg.com/vi/qM9gFsL5H4M/hqdefault.jpg,291,Paul Romsky,1215.4117647058824
1463,hYcCiCJSB-s,Elegoo Arduino UNO R3 Super Starter Kit Breadboard Placement and Prototyping Shield Modifications,https://i.ytimg.com/vi/hYcCiCJSB-s/hqdefault.jpg,221,Paul Romsky,1215.4117647058824
1464,4TkGC-6Osnk,DIY Ventilator Face Mask,https://i.ytimg.com/vi/4TkGC-6Osnk/hqdefault.jpg,109,Paul Romsky,1215.4117647058824
1465,qerH8nAImjk,DIY Homemade Emergency Ventilator - Fan Bench Test,https://i.ytimg.com/vi/qerH8nAImjk/hqdefault.jpg,92,Paul Romsky,1215.4117647058824
1466,UvHl7eCenJU,EGR System 1987 Fiero GT 2 8L V6 Update,https://i.ytimg.com/vi/UvHl7eCenJU/hqdefault.jpg,80,Paul Romsky,1215.4117647058824
1467,vaOJlTgBuKQ,Emergency Portable Homemade Battery Powered Ventilator Backpack,https://i.ytimg.com/vi/vaOJlTgBuKQ/hqdefault.jpg,70,Paul Romsky,1215.4117647058824
1468,qAmkl1cO_rs,Very Low Cost Homemade Emergency Ventilator,https://i.ytimg.com/vi/qAmkl1cO_rs/hqdefault.jpg,56,Paul Romsky,1215.4117647058824
1469,w0XVQ_VmlTg,Self Contained Battery Powered Portable Backpack Ventilator - With Full CC,https://i.ytimg.com/vi/w0XVQ_VmlTg/hqdefault.jpg,48,Paul Romsky,1215.4117647058824
1470,WoqksOI66PE,Putting On Homemade Battery Powered Ventilator Backpack,https://i.ytimg.com/vi/WoqksOI66PE/hqdefault.jpg,40,Paul Romsky,1215.4117647058824
1471,mDqiG_iDllo,DIY Last Resort Filter Doomsday Emergency Contingency,https://i.ytimg.com/vi/mDqiG_iDllo/hqdefault.jpg,35,Paul Romsky,1215.4117647058824
1472,rqpTYD-LbDs,Drive In Clock With Music,https://i.ytimg.com/vi/rqpTYD-LbDs/hqdefault.jpg,31,Paul Romsky,1215.4117647058824
1473,zMCEkkpAl_o,Disaster Prep Tri-40 Foot Container Shelter (Concept),https://i.ytimg.com/vi/zMCEkkpAl_o/hqdefault.jpg,27,Paul Romsky,1215.4117647058824
1474,PKidPoT1hUE,Railroad Crossing Signal Station Theory of Operation,https://i.ytimg.com/vi/PKidPoT1hUE/hqdefault.jpg,24,Paul Romsky,1215.4117647058824
1475,FYV6kXNlfHA,Classic Rocket Launch Control Panel using Adafruit Trinket M0 Microcontroller,https://i.ytimg.com/vi/FYV6kXNlfHA/hqdefault.jpg,23,Paul Romsky,1215.4117647058824
1476,KyRDmRm-Rm0,Railroad Defect Detection Station Theory of Operation,https://i.ytimg.com/vi/KyRDmRm-Rm0/hqdefault.jpg,19,Paul Romsky,1215.4117647058824
1477,zh8p_jyjbE8,4 Season Stealth Van Concept,https://i.ytimg.com/vi/zh8p_jyjbE8/hqdefault.jpg,17,Paul Romsky,1215.4117647058824
